UnixTime,Interpolated Gaze X,Interpolated Gaze Y,Interpolated Distance,Gaze Velocity,Gaze Acceleration,Fixation Index,Fixation X,Fixation Y,Fixation Start,Fixation End,Fixation Duration,Fixation Dispersion
1680003384.46298,665,973,578.563262939453,5.33195428407825,,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.47127,665.5,971,577.778076171875,9.23868293634915,470.922823596253,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.47965,657.333333333333,968.666666666667,578.527099609375,10.8680282636114,194.476710383255,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.48795,655.666666666667,967.666666666667,578.500244140625,4.07488748305832,-818.618365274486,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.49644,656.333333333333,972.5,578.503631591797,12.0261347121359,936.15673504055,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.50462,666,972.666666666667,578.381927490234,19.6806858915064,935.752763336951,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.51298,675,973.333333333333,578.321136474609,8.86457653370329,-1294.62922914492,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.52134,674.5,973,579.000061035156,1.16374497223885,-920.887730968709,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.5296,674,973.833333333333,578.169128417969,3.42650199678975,273.911683297533,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.53801,672.333333333333,975.5,578.093688964844,3.5210976766806,11.2454593957103,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.54633,675.833333333333,976.666666666667,578.565734863281,10.0138004840456,780.898538362679,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.55474,681.5,978.333333333333,577.890838623047,12.7953093279392,330.639981443301,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.56304,687.5,980.333333333333,577.817565917969,5.48431528001355,-881.41610782089,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.57142,684,973.666666666667,578.128234863281,18.3783747148487,1537.27638834168,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.57964,674.666666666667,968.5,577.64306640625,20.7248375457119,285.482076437657,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.58796,665,968.833333333333,577.574493408203,11.1856092912208,-1146.9967961406,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.59644,664,970.166666666667,577.738037109375,2.4583863430544,-1029.15364955019,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.60491,662.666666666667,968.333333333333,577.40771484375,17.1609585400158,1734.93960598393,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.61311,655,956.5,577.346618652344,,,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.62128,,,,,,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.62959,654.5,950,577.213592529297,,,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.63806,662.5,960.5,577.191253662109,20.6970990512692,,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.64625,666,966,577.1845703125,18.4834782874315,-270.402223668055,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.65466,669,976.833333333333,577.093322753906,12.3777208457094,-726.296577935181,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.66293,664.666666666667,977.833333333333,577.092437744141,9.998808044265,-287.464540080869,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.67125,665.666666666667,985.833333333333,577.122955322266,6.29060312247931,-445.606657508142,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.67969,667.5,983.166666666667,577.059539794922,7.20302474313409,108.135013943965,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.68797,667.666666666667,979.166666666667,577.092926025391,10.4805663164975,396.015317637626,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.69627,667.166666666667,973.166666666667,577.163391113281,5.58343282975105,-590.136954165241,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.7046,663.833333333333,975.5,577.1357421875,10.9655951917175,646.055884422885,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.71303,657,970.5,577.197845458984,7.68555230206258,-389.077837047722,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.72125,656.666666666667,974,577.330200195313,8.22226441265004,65.3180774486108,686,670.513050074064,972.884973299644,239150.5397,239725.5467,575.006999999983,0.178963081764957
1680003384.72985,664.833333333333,971.666666666667,577.254547119141,32.6265313686961,2836.51808034309,,,,,,,
1680003384.73796,687.5,978.833333333333,577.321105957031,77.8192145747688,5572.46402046712,,,,,,,
1680003384.74629,738,974.166666666667,577.412322998047,112.826051188284,4202.55184499086,,,,,,,
1680003384.75462,794.833333333333,972.5,577.406829833984,116.812496061783,478.409743960381,,,,,,,
1680003384.76297,848.833333333333,965.333333333333,577.500183105469,86.4634853715178,-3636.87694015306,,,,,,,
1680003384.77126,876.333333333333,963.5,577.606109619141,33.2314535764597,-6422.16385908514,,,,,,,
1680003384.77959,880,961,577.608825683594,2.8206028511841,-3650.76239198272,687,865.653333333333,959.86,239775.4197,239983.8016,208.381900000008,0.179120169948723
1680003384.78798,879,963.166666666667,577.709808349609,16.8432232414898,1669.63784325117,687,865.653333333333,959.86,239775.4197,239983.8016,208.381900000008,0.179120169948723
1680003384.79645,863.833333333333,960.666666666667,577.8193359375,19.3379144226202,294.730950122755,687,865.653333333333,959.86,239775.4197,239983.8016,208.381900000008,0.179120169948723
1680003384.80459,861.166666666667,959.166666666667,577.856811523438,10.292224190497,-1111.57823858486,687,865.653333333333,959.86,239775.4197,239983.8016,208.381900000008,0.179120169948723
1680003384.81291,856.833333333333,954,578.016998291016,5.77743427456535,-542.323621416222,687,865.653333333333,959.86,239775.4197,239983.8016,208.381900000008,0.179120169948723
1680003384.82124,860.666666666667,953.666666666667,577.466918945313,2.97462316406874,-336.375007261022,687,865.653333333333,959.86,239775.4197,239983.8016,208.381900000008,0.179120169948723
1680003384.82968,859.666666666667,954.166666666667,578.278625488281,6.2822456647838,392.023811019969,687,865.653333333333,959.86,239775.4197,239983.8016,208.381900000008,0.179120169948723
1680003384.83802,856.666666666667,949.166666666667,578.479156494141,8.4167796302275,255.816630565756,687,865.653333333333,959.86,239775.4197,239983.8016,208.381900000008,0.179120169948723
1680003384.84647,851.666666666667,955.166666666667,577.680541992188,10.3527662437193,229.19763857208,687,865.653333333333,959.86,239775.4197,239983.8016,208.381900000008,0.179120169948723
1680003384.85465,857.5,959,578.783294677734,13.2777460518064,357.769436872093,687,865.653333333333,959.86,239775.4197,239983.8016,208.381900000008,0.179120169948723
1680003384.86299,861.166666666667,963.333333333333,578.985015869141,13.8761325529017,71.7395188996504,687,865.653333333333,959.86,239775.4197,239983.8016,208.381900000008,0.179120169948723
1680003384.87123,870.5,960.833333333333,577.955139160156,15.6620196736366,216.605067464368,687,865.653333333333,959.86,239775.4197,239983.8016,208.381900000008,0.179120169948723
1680003384.87962,875.166666666667,958.333333333333,579.287689208984,12.2955268626991,-401.537787564552,687,865.653333333333,959.86,239775.4197,239983.8016,208.381900000008,0.179120169948723
1680003384.88799,881.5,965,579.484558105469,7.93903248400347,-520.184644437317,687,865.653333333333,959.86,239775.4197,239983.8016,208.381900000008,0.179120169948723
1680003384.89627,877.166666666667,965.666666666667,579.66796875,12.7929020193702,586.223207448539,687,865.653333333333,959.86,239775.4197,239983.8016,208.381900000008,0.179120169948723
1680003384.90464,869.333333333333,965.333333333333,579.738555908203,21.154677731374,998.862268943278,687,865.653333333333,959.86,239775.4197,239983.8016,208.381900000008,0.179120169948723
1680003384.91316,858,958.666666666667,579.906127929688,16.5191863332791,-544.48075997317,687,865.653333333333,959.86,239775.4197,239983.8016,208.381900000008,0.179120169948723
1680003384.92146,858.166666666667,954,578.446594238281,11.5468168136825,-598.842570977427,687,865.653333333333,959.86,239775.4197,239983.8016,208.381900000008,0.179120169948723
1680003384.92974,856.166666666667,947.833333333333,580.100006103516,13.0015134646867,175.741063243689,687,865.653333333333,959.86,239775.4197,239983.8016,208.381900000008,0.179120169948723
1680003384.93817,870.166666666667,957.166666666667,580.188903808594,19.9170303759197,820.492010589006,687,865.653333333333,959.86,239775.4197,239983.8016,208.381900000008,0.179120169948723
1680003384.94627,869,961.666666666667,582.00927734375,14.0900697701425,-718.818771297275,687,865.653333333333,959.86,239775.4197,239983.8016,208.381900000008,0.179120169948723
1680003384.95456,873.166666666667,970.166666666667,580.210662841797,11.1835326867933,-350.637217056659,687,865.653333333333,959.86,239775.4197,239983.8016,208.381900000008,0.179120169948723
1680003384.96293,859.166666666667,965.833333333333,580.235504150391,8.61619595928713,-306.917802664767,687,865.653333333333,959.86,239775.4197,239983.8016,208.381900000008,0.179120169948723
1680003384.97127,865.5,967.166666666667,578.488220214844,11.5881651491941,356.274328071739,687,865.653333333333,959.86,239775.4197,239983.8016,208.381900000008,0.179120169948723
1680003384.97959,870.166666666667,966.333333333333,580.212097167969,16.5621047926333,597.642520778462,687,865.653333333333,959.86,239775.4197,239983.8016,208.381900000008,0.179120169948723
1680003384.98801,881.333333333333,966.166666666667,580.211120605469,42.1150702805541,3033.78514127368,,,,,,,
1680003384.99634,865.666666666667,926,580.214996337891,146.440428886984,12534.4353193745,,,,,,,
1680003385.00472,830.666666666667,835.5,580.114044189453,247.793946492023,12091.8059657468,,,,,,,
1680003385.01291,791.833333333333,703.666666666667,579.603546142578,286.830825254529,4767.2807916659,,,,,,,
1680003385.02126,758.333333333333,575.833333333333,577.962158203125,223.990026823036,-7524.67261760713,,,,,,,
1680003385.02964,742.5,497.5,579.409027099609,119.311590697895,-12495.0386894877,,,,,,,
1680003385.03805,733.833333333333,464.833333333333,579.326080322266,34.9121631776586,-10026.1855712509,,,,,,,
1680003385.04624,733,466,579.793060302734,4.00756876749746,-3775.16025678959,688,737.606666666667,468.253333333333,240042.14655,240250.60795,208.461399999971,0.207682946921557
1680003385.05463,731.333333333333,462,579.776153564453,10.8576942280582,816.75515208902,688,737.606666666667,468.253333333333,240042.14655,240250.60795,208.461399999971,0.207682946921557
1680003385.06309,727.5,457.166666666667,579.173034667969,11.5738469545006,84.6116170181766,688,737.606666666667,468.253333333333,240042.14655,240250.60795,208.461399999971,0.207682946921557
1680003385.07125,727.333333333333,451.833333333333,578.843627929688,2.70744116435985,-1086.96895796662,688,737.606666666667,468.253333333333,240042.14655,240250.60795,208.461399999971,0.207682946921557
1680003385.07965,730,457.666666666667,578.65380859375,13.6989533817014,1307.50160201797,688,737.606666666667,468.253333333333,240042.14655,240250.60795,208.461399999971,0.207682946921557
1680003385.08795,733.666666666667,463.166666666667,578.600158691406,17.5448615111752,463.910174599598,688,737.606666666667,468.253333333333,240042.14655,240250.60795,208.461399999971,0.207682946921557
1680003385.09625,738.5,471.833333333333,578.57373046875,16.2448078050754,-156.557527227749,688,737.606666666667,468.253333333333,240042.14655,240250.60795,208.461399999971,0.207682946921557
1680003385.1047,742.5,475.833333333333,578.404968261719,14.3084535415192,-229.162486663045,688,737.606666666667,468.253333333333,240042.14655,240250.60795,208.461399999971,0.207682946921557
1680003385.11292,745.333333333333,483.5,578.296295166016,10.6614848133905,-443.848348866726,688,737.606666666667,468.253333333333,240042.14655,240250.60795,208.461399999971,0.207682946921557
1680003385.12127,742.333333333333,485.833333333333,578.252258300781,6.51396554520197,-496.6375213366,688,737.606666666667,468.253333333333,240042.14655,240250.60795,208.461399999971,0.207682946921557
1680003385.12971,740.333333333333,487.166666666667,578.086456298828,8.96527096439438,290.174298234477,688,737.606666666667,468.253333333333,240042.14655,240250.60795,208.461399999971,0.207682946921557
1680003385.13792,737.833333333333,478.666666666667,578.004241943359,10.0084057474437,127.075185538715,688,737.606666666667,468.253333333333,240042.14655,240250.60795,208.461399999971,0.207682946921557
1680003385.14622,742.166666666667,478,577.95556640625,7.42152888113095,-311.747031370174,688,737.606666666667,468.253333333333,240042.14655,240250.60795,208.461399999971,0.207682946921557
1680003385.15456,744.833333333333,478.666666666667,577.834014892578,3.72772465216946,-443.221049791259,688,737.606666666667,468.253333333333,240042.14655,240250.60795,208.461399999971,0.207682946921557
1680003385.16293,745.5,479.166666666667,577.791839599609,5.80584109754749,248.174792846576,688,737.606666666667,468.253333333333,240042.14655,240250.60795,208.461399999971,0.207682946921557
1680003385.17142,741.833333333333,474,577.786071777344,15.8544550787524,1182.70470454271,688,737.606666666667,468.253333333333,240042.14655,240250.60795,208.461399999971,0.207682946921557
1680003385.17979,738.333333333333,465.833333333333,577.701904296875,11.8070816908334,-484.066089546026,688,737.606666666667,468.253333333333,240042.14655,240250.60795,208.461399999971,0.207682946921557
1680003385.18788,736,464.666666666667,577.715942382813,7.02951070920069,-590.209764616413,688,737.606666666667,468.253333333333,240042.14655,240250.60795,208.461399999971,0.207682946921557
1680003385.19627,734.5,460.5,577.792144775391,6.74625779576097,-33.7495130873687,688,737.606666666667,468.253333333333,240042.14655,240250.60795,208.461399999971,0.207682946921557
1680003385.20456,735.333333333333,458.333333333333,577.789489746094,9.18759960463824,294.730579464019,688,737.606666666667,468.253333333333,240042.14655,240250.60795,208.461399999971,0.207682946921557
1680003385.213,736.333333333333,452,577.867309570313,7.2518462529875,-229.273167316228,688,737.606666666667,468.253333333333,240042.14655,240250.60795,208.461399999971,0.207682946921557
1680003385.22129,740.666666666667,454,577.981689453125,10.4652107420323,387.530540532384,688,737.606666666667,468.253333333333,240042.14655,240250.60795,208.461399999971,0.207682946921557
1680003385.22962,741.333333333333,460.5,577.998321533203,12.6712031696282,264.7868767524,688,737.606666666667,468.253333333333,240042.14655,240250.60795,208.461399999971,0.207682946921557
1680003385.23827,741.166666666667,466.166666666667,578.086944580078,16.8066827147948,478.46625615175,688,737.606666666667,468.253333333333,240042.14655,240250.60795,208.461399999971,0.207682946921557
1680003385.24643,732.5,473.833333333333,578.189331054688,21.5760309157731,584.042345915068,688,737.606666666667,468.253333333333,240042.14655,240250.60795,208.461399999971,0.207682946921557
1680003385.25478,724.333333333333,477.333333333333,578.173248291016,57.7727241699426,4333.73959917332,,,,,,,
1680003385.26295,680.333333333333,488.5,578.234771728516,111.32317995148,6558.61747008715,,,,,,,
1680003385.27139,620,490.666666666667,576.177734375,155.073749971995,5186.23620721636,,,,,,,
1680003385.27959,533.333333333333,489.333333333333,580.383117675781,133.40098722423,-2640.86206974043,,,,,,,
1680003385.28788,493.666666666667,481,578.308929443359,75.0969903546825,-7032.88182065913,,,,,,,
1680003385.29627,462.333333333333,476.333333333333,576.358459472656,32.3714507020759,-5096.56690196463,,,,,,,
1680003385.30453,463.833333333333,472.5,580.266784667969,1.6584087728445,-3714.41863547651,689,456.561725314907,491.988292992208,240300.3993,240475.42955,175.030250000011,0.247518751860305
1680003385.31288,462.833333333333,474.833333333333,578.304565429688,8.0756440496388,768.4667485105,689,456.561725314907,491.988292992208,240300.3993,240475.42955,175.030250000011,0.247518751860305
1680003385.32136,457.833333333333,477.5,576.463928222656,21.9407738279077,1635.40531230542,689,456.561725314907,491.988292992208,240300.3993,240475.42955,175.030250000011,0.247518751860305
1680003385.32965,452,492.833333333333,580.097839355469,36.4264932580055,1747.39374783082,689,456.561725314907,491.988292992208,240300.3993,240475.42955,175.030250000011,0.247518751860305
1680003385.33795,439.5,507,578.252471923828,27.049271329766,-1130.64397412843,689,456.561725314907,491.988292992208,240300.3993,240475.42955,175.030250000011,0.247518751860305
1680003385.3464,445.833333333333,518,578.267639160156,6.98956356014036,-2372.63829981691,689,456.561725314907,491.988292992208,240300.3993,240475.42955,175.030250000011,0.247518751860305
1680003385.35468,444.666666666667,511.333333333333,578.148315429688,12.611275539284,679.21321998222,689,456.561725314907,491.988292992208,240300.3993,240475.42955,175.030250000011,0.247518751860305
1680003385.36297,452.166666666667,507.833333333333,578.087890625,18.974420323338,767.457639913241,689,456.561725314907,491.988292992208,240300.3993,240475.42955,175.030250000011,0.247518751860305
1680003385.37132,454,495.833333333333,578.054138183594,15.0307380968065,-472.319898740539,689,456.561725314907,491.988292992208,240300.3993,240475.42955,175.030250000011,0.247518751860305
1680003385.37961,460,495.833333333333,577.881011962891,8.65302511194081,-769.270376677472,689,456.561725314907,491.988292992208,240300.3993,240475.42955,175.030250000011,0.247518751860305
1680003385.38793,460,490.166666666667,577.736053466797,4.31211495584174,-521.731467523674,689,456.561725314907,491.988292992208,240300.3993,240475.42955,175.030250000011,0.247518751860305
1680003385.3962,458.166666666667,492.166666666667,576.161926269531,2.68965606015736,-196.081757672508,689,456.561725314907,491.988292992208,240300.3993,240475.42955,175.030250000011,0.247518751860305
1680003385.40464,457.5,490.833333333333,577.359619140625,2.95596711400403,31.5556856940749,689,456.561725314907,491.988292992208,240300.3993,240475.42955,175.030250000011,0.247518751860305
1680003385.413,458.166666666667,489.333333333333,577.158599853516,10.7399284297851,931.563861723609,689,456.561725314907,491.988292992208,240300.3993,240475.42955,175.030250000011,0.247518751860305
1680003385.42132,467.833333333333,491.166666666667,576.953918457031,12.2084545468222,176.408009638098,689,456.561725314907,491.988292992208,240300.3993,240475.42955,175.030250000011,0.247518751860305
1680003385.42977,469.333333333333,493.166666666667,576.634185791016,3.48961573274953,-1031.87630203979,689,456.561725314907,491.988292992208,240300.3993,240475.42955,175.030250000011,0.247518751860305
1680003385.43805,464.833333333333,492.666666666667,576.405975341797,16.1985907283496,1534.88182456668,689,456.561725314907,491.988292992208,240300.3993,240475.42955,175.030250000011,0.247518751860305
1680003385.44629,454,491.5,576.238708496094,14.1886252652134,-244.016688495531,689,456.561725314907,491.988292992208,240300.3993,240475.42955,175.030250000011,0.247518751860305
1680003385.45463,451.833333333333,488.833333333333,576.029846191406,7.94764566357928,-748.354789393877,689,456.561725314907,491.988292992208,240300.3993,240475.42955,175.030250000011,0.247518751860305
1680003385.46286,454.166666666667,484,575.966125488281,14.35032959802,777.657067572715,689,456.561725314907,491.988292992208,240300.3993,240475.42955,175.030250000011,0.247518751860305
1680003385.47131,454.666666666667,475.5,575.946533203125,29.7639276023848,1825.2608772928,689,456.561725314907,491.988292992208,240300.3993,240475.42955,175.030250000011,0.247518751860305
1680003385.47955,429.5,469.5,575.887359619141,53.4455533821378,2872.41503787386,,,,,,,
1680003385.4879,403.666666666667,470.333333333333,575.967315673828,60.1872105635273,807.200419231845,,,,,,,
1680003385.49623,372,460.5,574.062622070313,46.5328416758297,-1639.57359362193,,,,,,,
1680003385.50453,363.333333333333,451,576.109039306641,35.0749955744757,-1380.84602978658,,,,,,,
1680003385.51297,345.333333333333,439.333333333333,576.259246826172,22.5200905575895,-1488.30624807468,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.52141,341.666666666667,446.333333333333,578.833312988281,9.24666798276339,-1572.49408539738,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.52968,340,446.5,576.511901855469,3.06568357586534,-746.928703462793,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.53819,338.666666666667,446.5,576.688568115234,8.86603027172883,681.431707689368,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.54634,345.5,440,579.648559570313,11.119530888588,276.58119676312,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.55485,348.5,442,576.908996582031,5.69996301678601,-636.667434777222,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.56285,349.166666666667,436,576.983947753906,3.615747757986,-260.794221426377,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.5712,347.833333333333,438.666666666667,579.935180664063,2.74426996063407,-104.266205325692,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.57953,351.833333333333,436.333333333333,577.040100097656,17.1431182998009,1728.80226913683,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.58786,363.5,444.333333333333,577.091125488281,15.5991502335041,-185.39482064063,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.5962,362.666666666667,446.833333333333,577.165130615234,6.63923206436381,-1074.75597887952,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.60457,360,449.666666666667,577.129974365234,10.8307857644659,500.830867957373,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.6129,352.333333333333,444.666666666667,577.183319091797,14.8577493242639,483.318758002707,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.62127,354.833333333333,436.333333333333,579.871215820313,10.0140567516061,-578.593152081812,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.62965,358.5,437.166666666667,577.152435302734,6.57470308188039,-410.414270509047,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.63785,351.833333333333,441.833333333333,577.134704589844,14.57380808907,975.940974245416,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.64637,349.166666666667,447.666666666667,579.4384765625,4.93942440639236,-1130.67676919973,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.65457,347,441.5,576.968414306641,13.5788877796423,1052.7201068912,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.66312,360.333333333333,440.666666666667,576.893981933594,17.5661961530664,466.444599911852,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.67119,363.166666666667,436.333333333333,576.814971923828,1.9488607807896,-1936.14531901944,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.67952,362.166666666667,441,576.616424560547,7.39558196417347,653.93089172778,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.68794,365.166666666667,443.166666666667,576.483459472656,7.78981177025084,46.8145261401025,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.69626,363.666666666667,448.333333333333,576.371368408203,8.11501458127105,39.0911049295397,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.70451,362.333333333333,450.333333333333,576.144195556641,12.6397283597102,548.390330563656,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.71291,352.333333333333,443.666666666667,575.99951171875,12.5917478146323,-5.70857169279017,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.72125,350.666666666667,446.5,577.199340820313,2.45481674691754,-1215.37192380881,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.72959,350,444.166666666667,575.70947265625,9.41262010219476,834.529152405036,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.73792,359.166666666667,449.833333333333,575.611785888672,16.0696145044664,799.245344907552,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.74617,365.5,443.833333333333,575.558013916016,14.0406286065462,-245.964517089563,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.75464,371.166666666667,443.5,575.398406982422,7.23216153801052,-804.127492770215,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.76283,372.5,444,575.3369140625,,,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.77118,,,,,,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.77952,369.5,443,575.245178222656,,,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.78786,370.833333333333,435.333333333333,575.198547363281,13.6371533619844,,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.79616,377.833333333333,433,575.183441162109,8.94507774341474,-565.357996284286,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.80448,376,442.166666666667,575.068298339844,19.694862380557,1292.39869641386,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.81284,373.166666666667,451.166666666667,575.047912597656,22.6558221511259,354.283498918664,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.82129,362.5,459.333333333333,575.064544677734,20.7208178329019,-228.991883909876,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.82975,363.666666666667,468.833333333333,574.987762451172,10.3510388391052,-1225.24978067764,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.83797,361.666666666667,469.166666666667,575.006408691406,4.08601867387868,-761.750886402577,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.84645,362.333333333333,472.5,575.060546875,3.15306093013872,-110.07441789375,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.85453,360,466.666666666667,575.023620605469,12.6507869564356,1175.27205106525,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.86286,373.666666666667,468.5,575.082153320313,18.386288427954,688.593455816217,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.87115,377.5,463.833333333333,573.136596679688,19.2990871318656,110.079195377831,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.87948,381.166666666667,451.833333333333,575.157745361328,23.1268475849667,459.614376827254,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.888,375.333333333333,441.666666666667,575.23779296875,18.2436248438562,-573.148209051229,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.8962,373.333333333333,436.166666666667,575.36962890625,7.67203760753639,-1289.89436366698,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.90448,368.833333333333,445,575.395385742188,30.7688324498973,2786.97719940607,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
1680003385.91283,362.833333333333,463.5,575.5185546875,39.351220818666,1027.86787175316,690,355.609568555736,448.276293423777,240508.74725,241042.1394,533.392149999971,0.326725454734444
